time_us,amplitude_hz_per_m
2640.000000,0
2650.000000,0
2660.000000,0
2670.000000,0
2680.000000,0
2690.000000,0
2700.000000,0
2710.000000,0
2720.000000,0
2730.000000,0
2740.000000,0
2750.000000,0
2760.000000,0
2770.000000,0
2780.000000,0
2790.000000,0
2800.000000,0
2810.000000,0
2820.000000,0
2830.000000,0
2840.000000,0
2850.000000,0
2860.000000,0
2870.000000,0
2880.000000,0
2890.000000,0
2900.000000,0
2910.000000,0
2920.000000,0
2930.000000,0
2940.000000,0
2950.000000,0
2960.000000,0
2970.000000,0
2980.000000,0
2990.000000,0
3000.000000,0
3010.000000,0
3020.000000,0
3030.000000,0
3040.000000,0
3050.000000,0
3060.000000,0
3070.000000,0
3080.000000,0
3090.000000,0
3100.000000,0
3110.000000,0
3120.000000,0
3130.000000,0
3140.000000,0
3150.000000,0
3160.000000,0
3170.000000,0
3180.000000,0
3190.000000,0
3200.000000,0
3210.000000,0
3220.000000,0
3230.000000,0
3240.000000,0
3250.000000,0
3260.000000,0
3270.000000,0
3280.000000,0
3290.000000,0
3300.000000,0
3310.000000,0
3320.000000,0
3330.000000,0
3340.000000,0
3350.000000,0
3360.000000,0
3370.000000,0
3380.000000,0
3390.000000,0
3400.000000,0
3410.000000,0
3420.000000,0
3430.000000,0
3440.000000,0
3450.000000,0
3460.000000,0
3470.000000,0
3480.000000,0
3490.000000,0
3500.000000,0
3510.000000,0
3520.000000,0
3530.000000,0
3540.000000,0
3550.000000,0
3560.000000,0
3570.000000,0
3580.000000,0
3590.000000,0
3600.000000,0
3610.000000,0
3620.000000,0
3630.000000,0
3640.000000,0
3650.000000,0
3660.000000,0
3670.000000,0
3680.000000,0
3690.000000,0
3700.000000,0
3710.000000,0
3720.000000,0
3730.000000,0
3740.000000,0
3750.000000,0
3760.000000,0
3770.000000,0
3780.000000,0
3790.000000,0
3800.000000,0
3810.000000,0
3820.000000,0
3830.000000,0
3840.000000,0
3850.000000,0
3860.000000,0
3870.000000,0
3880.000000,0
3890.000000,0
3900.000000,0
3910.000000,0
3920.000000,0
3930.000000,0
3940.000000,0
3950.000000,0
3960.000000,0
3970.000000,0
3980.000000,0
3990.000000,0
4000.000000,0
4010.000000,0
4020.000000,0
4030.000000,0
4040.000000,0
4050.000000,0
4060.000000,0
4070.000000,0
4080.000000,0
4090.000000,0
4100.000000,0
4110.000000,0
4120.000000,0
4130.000000,0
4140.000000,0
4150.000000,0
4160.000000,0
4170.000000,0
4180.000000,0
4190.000000,0
4200.000000,0
4210.000000,0
4220.000000,0
4230.000000,0
4240.000000,0
4250.000000,0
4260.000000,0
4270.000000,0
4280.000000,0
4290.000000,0
4300.000000,0
4310.000000,0
4320.000000,0
4330.000000,0
4340.000000,0
4350.000000,0
4360.000000,0
4370.000000,0
4380.000000,0
4390.000000,0
4400.000000,0
4410.000000,0
4420.000000,0
4430.000000,0
4440.000000,0
4450.000000,0
4460.000000,0
4470.000000,0
4480.000000,0
4490.000000,0
4500.000000,0
4510.000000,0
4520.000000,0
4530.000000,0
4540.000000,0
4550.000000,0
4560.000000,0
4570.000000,0
4580.000000,0
4590.000000,0
4600.000000,0
4610.000000,0
4620.000000,0
4630.000000,0
4640.000000,0
4650.000000,0
4660.000000,0
4670.000000,0
4680.000000,0
4690.000000,0
4700.000000,0
4710.000000,0
4720.000000,0
4730.000000,0
4740.000000,0
4750.000000,0
4760.000000,0
4770.000000,0
4780.000000,0
4790.000000,0
4800.000000,0
4810.000000,0
4820.000000,0
4830.000000,0
4840.000000,0
4850.000000,0
4860.000000,0
4870.000000,0
4880.000000,0
4890.000000,0
4900.000000,0
4910.000000,0
4920.000000,0
4930.000000,0
4940.000000,0
4950.000000,0
4960.000000,0
4970.000000,0
4980.000000,0
4990.000000,0
5000.000000,0
5010.000000,0
5020.000000,0
5030.000000,0
5040.000000,0
5050.000000,0
5060.000000,0
5070.000000,0
5080.000000,0
5090.000000,0
5100.000000,0
5110.000000,0
5120.000000,0
5130.000000,0
5140.000000,0
5150.000000,0
5160.000000,0
5170.000000,0
5180.000000,0
5190.000000,0
5200.000000,0
5210.000000,0
5220.000000,0
5230.000000,0
5240.000000,0
5250.000000,0
5260.000000,0
5270.000000,0
5280.000000,0
5290.000000,0
5300.000000,0
5310.000000,0
5320.000000,0
5330.000000,0
5340.000000,0
5350.000000,0
5360.000000,0
5370.000000,0
5380.000000,0
5390.000000,0
5400.000000,0
5410.000000,0
5420.000000,0
5430.000000,0
5440.000000,0
5450.000000,0
5460.000000,0
5470.000000,0
5480.000000,0
5490.000000,0
5500.000000,0
5510.000000,0
5520.000000,0
5530.000000,0
5540.000000,0
5550.000000,0
5560.000000,0
5570.000000,0
5580.000000,0
